,RA_ICRS,DE_ICRS,source_id,SPLUS_F378_mod,SPLUS_F395_mod,SPLUS_F410_mod,SPLUS_F430_mod,SPLUS_G_mod,SPLUS_F515_mod,SPLUS_R_mod,SPLUS_F660_mod,SPLUS_I_mod,SPLUS_F861_mod,SPLUS_Z_mod
70,0.80526452404,-0.9827913909,2449645837204542208,19.30724998130426,18.63934735168639,18.03707360934596,18.01801468470982,16.743147388929465,16.49973806910716,15.315925523078,14.881951535437715,13.968528770758702,13.529170862990036,13.380870289564463
71,0.61311884502,-1.11299430068,2449645940283726976,17.96068736683892,17.861574577977514,17.212392029925432,17.075700497544453,16.588495056069725,16.42790039923434,15.945631043861361,15.884078790524136,15.736203960610162,15.66344386481014,15.636390947337226
72,0.63595783756,-1.06931383865,2449646180801895168,14.737264330256515,14.652835581263481,14.193935279406027,14.129843381348671,13.819563032243927,13.6762327743943,13.39019639819481,13.352301605693505,13.259719148200368,13.238879230386338,13.219003750927293
73,0.58375668961,-1.07512068792,2449646283881110144,16.62837223139193,16.593784784887553,15.836022531579069,15.75974344561704,15.252086686901244,15.07652896208652,14.619289103830361,14.545923667851007,14.42307945977543,14.36562808617527,14.334600434990811
74,0.65704720809,-1.06755084758,2449646490039540608,18.192056946714978,18.16019761215336,17.318658251513135,17.231585801167746,16.601437569930717,16.457160967767102,15.860332573706792,15.756121650735942,15.616257071159147,15.524457687371559,15.500490866283478
75,0.6634643918,-1.05556315724,2449646588822773376,19.327643048573727,18.89419869230604,18.441959695404172,18.622643660069606,17.880311703411714,17.73145187783458,17.207538506164916,17.105891018493516,16.977376511562404,16.905141612946146,16.853137957066572
76,0.57374383888,-1.07161525281,2449647039795354112,21.88684388328881,20.407425587947976,18.750155102594427,18.571916111315367,17.96323224639101,17.73096212613904,17.098522311828837,17.00452511016612,16.78382620167998,16.69011778473034,16.64591213428566
77,0.61154088731,-1.03473017219,2449647585255197696,18.159321612670972,18.15349280577818,17.511436467030343,17.442605015108263,17.092747193832885,16.91854128610509,16.6178928150731,16.570649001246743,16.484170070255296,16.454141930620317,16.427436226045707
78,0.62250182765,-1.0354910998,2449647589551167872,17.506250928439066,17.59158760985334,16.901610061922945,16.850372720079996,16.476041345277586,16.289831239592225,15.966319380464334,15.920146152919749,15.800947914662224,15.767764094096144,15.738558620918646
79,0.62495640635,-1.01847047078,2449647623910905600,15.010508539153044,14.924221201586938,14.442926588581152,14.396236403435985,14.112558152215975,13.962817579141522,13.728888484106186,13.701534163832342,13.629084869802291,13.625850027139371,13.607921867483988
80,0.70240207215,-0.97152750525,2449648654703056384,19.50756846913601,19.84395971705053,19.158729581514258,18.94201883295306,18.244048863656225,18.28190768181127,17.02912721742586,16.82301742812485,16.531619908241986,16.38737871718093,16.215543574867645
81,0.75800967523,-0.98473379625,2449648723422552832,,,20.34770177300674,21.684268374003402,19.58900037347167,19.418047096866864,18.03638424630551,17.57784080753482,16.79815016201976,16.363822307080078,16.248568556877494
82,0.77266469713,-0.98538250539,2449648826501768064,19.185731926222864,18.802729049690747,17.753033332544298,17.580828823248375,16.651710302058042,16.642460209397207,15.416322489024772,15.223601289104828,14.927851047682687,14.76156118203071,14.694101501924983
83,0.76143125524,-0.96305978601,2449648929580982912,19.677951801313917,20.50448927484279,19.832787839457502,19.455980427312788,18.485741658104324,18.300462389109775,17.269094215390105,17.08808975278975,16.78719115298184,16.58848145126087,16.54654472943178
84,0.74292818043,-0.94999001329,2449649170099151104,16.877906589176938,16.61967887510675,15.860494194871357,15.756628242746892,15.231581540995712,15.048171597578353,14.573317952653461,14.506526499391917,14.397511431590267,14.350810662931671,14.320606827685943
85,0.65767736923,-0.99208217662,2449649238818608768,18.148540192842837,18.601589735333313,17.78214825963405,17.707414953181036,17.3834406331163,17.189716708473817,16.957472015557734,16.920535980700215,16.81531431291132,16.817902324838848,16.780985192166405
86,0.67841867984,-0.95467929022,2449649475040574336,14.769515341074815,14.73013930039945,14.093890282519475,14.060132707371771,13.653530338710247,13.479742042256909,13.144527133703868,13.099497087043495,12.997659166570791,12.973636249428488,12.949748574679042
87,0.6303420355,-0.96517868851,2449649582415991296,17.02605986357694,17.081266857160436,16.424467689733312,16.37591929248169,15.993778395925283,15.825739402072308,15.500124667712576,15.436130777934885,15.352111811621278,15.326589807452258,15.299729470479683
88,0.64141696076,-0.96291669065,2449649616775729792,18.922262578653182,19.094865081812053,17.73812507939703,17.499231630541182,16.850345092280428,16.805203184218847,15.88964004104215,15.752295952877255,15.5555542264348,15.44532204847247,15.387581975145046
89,0.66147655851,-0.96290939464,2449649651135468288,16.801221752859853,16.836667517255442,16.447637352215004,16.38347381070347,16.06236492580782,15.912603036890594,15.638779082234898,15.587552137364575,15.521145304705179,15.514556373925124,15.492066220453346
90,0.71080314994,-0.95000179894,2449649822934160512,15.799300298649335,15.582513627983325,15.231814737461782,15.18694766510621,14.976773568356144,14.865229731416527,14.67290321775831,14.67533332084465,14.607385662554556,14.618322834762942,14.60434337462474
91,0.66905930376,-0.9246616314,2449650132171804544,20.87854269207039,19.19272790501558,18.210784949468227,18.086653566815663,17.031536862736864,16.92497542906336,15.661408950951703,15.361362565455543,14.773995460694543,14.46956208711756,14.375633466040775
92,0.72223805277,-0.91453686317,2449650235251040000,15.865508907083374,15.80751156572061,15.375923139281873,15.330981864984757,15.078786916336888,14.943343942930802,14.72717443733702,14.709117564323513,14.632141694196882,14.627939574040802,14.615296926130448
93,0.79188114471,-0.93762194311,2449654839455993856,19.570451692058064,18.953644159218477,18.313105462727187,17.84709202755139,16.963947245301476,16.92632788728998,15.680361700502651,15.497564847842817,15.1908295627644,15.02020309101075,14.95611522453192
94,0.79028463945,-0.91768049819,2449655148693638400,18.68097412496781,18.67457524405703,17.865248087607107,17.90813722345562,17.311323071232614,17.177333564340607,16.62911974108514,16.536008588812457,16.390589151599237,16.31427099228491,16.283094505836935
95,0.78036154483,-0.92300508525,2449655148693638528,16.298594943685337,16.217002052190672,15.67009329788042,15.617379644779398,15.22612865449188,15.051462461776204,14.732348915809702,14.681308596626202,14.586579349598217,14.55925230747507,14.532850621438179
96,0.75238636075,-0.92401780625,2449655835888405504,13.474183076111409,13.39228774623232,12.938958010464255,12.868689028743184,12.632249489448007,12.502143718897905,12.296960276313875,12.28865072527585,12.228955881014663,12.24613335061074,12.22964220324807
97,0.73793919538,-0.89395431962,2449656145124769024,10.825776422906891,10.80937358472243,9.80399142224298,9.4741166356499,8.670126070572671,8.409182784007974,7.661904171794795,7.514634313635611,7.289476989983527,7.141058577326646,7.094522196490082
98,0.74507757196,-0.89210514846,2449656248205265536,14.539707002443926,14.503156523145229,14.05866403788773,13.997172308480451,13.729571598855536,13.582118962056036,13.342578313985193,13.327987040317858,13.238741625444597,13.233559874893352,13.21610360759751
99,0.78537765462,-0.83150306839,2449656896744372352,18.447847800500206,18.921024135399016,17.575495007474068,17.387204675235132,16.494050984520577,16.41922022322843,15.39275790972409,15.23723787474443,15.001389148697776,14.869133003800904,14.811382363312198
100,0.51053738079,-1.02312758885,2449659203142722560,15.397960177521504,15.364214710329414,14.927854418019571,14.900630917646929,14.604764752663407,14.47529383420136,14.197890390442488,14.167113805782655,14.078797039693846,14.065167296032477,14.048788194693891
101,0.60288322748,-0.94331285302,2449661402165988480,16.049656047378413,16.02584947626118,15.422444220471952,15.422885973086316,15.021361325494048,14.842099626611777,14.531461675953246,14.482836774590616,14.374707812913435,14.34370158523577,14.31748764395416
102,0.62247909901,-0.93930483982,2449661436525727232,17.083256279155883,17.320785643271712,16.40224871632062,16.41814687844478,15.959959432493541,15.800368437829341,15.417902577110162,15.34890419899839,15.24250907838266,15.199005063176195,15.172810722291864
103,0.61143336071,-0.93527700522,2449661642684156800,17.43335304240319,17.50558245383069,16.714262816391503,16.689978119350407,16.182686418656438,16.01452693480639,15.583872327878531,15.536405481230481,15.399263871233764,15.3624990068109,15.333281008146308
104,0.65917959356,-0.92879113609,2449661883202590848,20.115486629500204,20.299741348670445,18.41360618275987,18.28377120187269,17.384813376724132,17.332287932439435,16.228964117721254,16.068578203783055,15.792713132836731,15.634624763050233,15.577147703604957
